filename,heuristic,num_vars,num_clauses,lower_bound,upper_bound,clingo_sec,bounds_present,num_scc,num_wcc,num_levels,phase,wall_ms,gpu_ms,used_bytes,free_bytes,total_bytes,num_loops,num_assignments
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,heuristic1,3244.43,3244.49,124715008,15517614080,15642329088,26874,30115
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,heuristic2,2594.22,2594.27,124715008,15517614080,15642329088,22902,26139
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,heuristic3,4462.7,4462.78,124715008,15517614080,15642329088,23355,26588
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,cleanup_device,0.4646,0.461312,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_111064v80_1.80r0.cnf,all,111064,199915,-1,-1,-1,0,222126,6464,91,total,10590.4,-1,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,read_instance,0.509766,-1,107937792,15534391296,15642329088,-1,-1
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,alloc_graph,0.207764,0.195808,110034944,15532294144,15642329088,-1,-1
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,scc,4.47705,4.47693,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,topo_sort,0.89209,0.891008,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,backbone,5.20239,5.20915,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,wcc,0.227783,0.227328,112132096,15530196992,15642329088,-1,-1
instances/vars_1.8/instance_1113v111_1.80r0.cnf,all,1113,2003,-1,-1,-1,0,2220,88,42,wcc_grouped,0.37085,0.37056,112132096,15530196992,15642329088,-1,-1
